Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,BPCL.NS,BZ=F,HINDPETRO.NS,IOC.NS,RELIANCE.NS,USDINR=X,BPCL.NS,BZ=F,HINDPETRO.NS,IOC.NS,RELIANCE.NS,USDINR=X,BPCL.NS,BZ=F,HINDPETRO.NS,IOC.NS,RELIANCE.NS,USDINR=X,BPCL.NS,BZ=F,HINDPETRO.NS,IOC.NS,RELIANCE.NS,USDINR=X,BPCL.NS,BZ=F,HINDPETRO.NS,IOC.NS,RELIANCE.NS,USDINR=X
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-16,300.4483337402344,65.41000366210938,395.4562072753906,135.732177734375,1443.9302978515625,85.44490051269531,301.2930749505412,65.54000091552734,396.5653020360247,137.7298988433466,1448.4908883531898,85.67539978027344,296.41230340027084,64.16999816894531,388.31958099254274,135.46018014570865,1434.9082364412498,85.21700286865234,296.60003639990975,64.62999725341797,390.05553620606787,135.99478721306738,1440.757623701411,85.44490051269531,6861786.0,38629.0,5353067.0,14529013.0,9036695.0,0.0
2025-05-19,297.72637939453125,65.54000091552734,390.4894714355469,135.7040557861328,1428.4638671875,85.50029754638672,299.9320846150281,66.01000213623047,396.85458117544005,136.76388191833493,1442.1456384779733,85.62860107421875,296.7408241049147,64.43000030517578,389.71795546829514,135.15070106500656,1425.886031660542,85.33300018310547,298.9934768976986,65.30999755859375,395.50441351702574,135.99480100194,1439.667043567546,85.50029754638672,2956007.0,43539.0,2489091.0,6802870.0,6195791.0,0.0
2025-05-20,293.6903076171875,65.37999725341797,383.25640869140625,133.1060791015625,1412.4024658203125,85.37210083007812,300.0259088159266,66.0,395.8901816410271,136.75449069361446,1432.6278240113834,85.63849639892578,292.61091462324543,64.8499984741211,378.2414959129224,132.6089958127307,1409.6265122020175,85.36109924316406,297.5386044444869,65.56999969482422,391.5503379933179,135.99479790544302,1425.88599760598,85.37210083007812,5016433.0,42663.0,3231580.0,11330045.0,11270560.0,0.0
2025-05-21,296.459228515625,64.91000366210938,390.4894714355469,134.48477172851562,1416.9630126953125,85.53610229492188,297.3039696619433,67.48999786376953,391.4538811103353,134.70987169433715,1423.9030780659657,85.68470001220703,290.35827886194664,64.61000061035156,376.6501867160433,131.82115319977035,1405.9580760983038,85.46710205078125,293.12715421065843,65.61000061035156,381.4240263788251,132.80594587241814,1411.708464386899,85.53610229492188,5232094.0,58658.0,3723167.0,8705960.0,6136364.0,0.0
2025-05-22,293.8311462402344,64.44000244140625,386.9693908691406,134.3909912109375,1397.332763671875,85.60030364990234,299.3220073356999,65.0199966430664,392.46653791387973,135.24447924141182,1411.6094953044076,86.09980010986328,289.7482254212809,63.529998779296875,383.6421656423594,133.05918180076324,1384.9397884743898,85.4655990600586,295.5675763157625,64.63999938964844,390.58592723240366,133.7344674610128,1409.031659643212,85.60030364990234,4876801.0,45811.0,1971376.0,7157328.0,12134466.0,0.0
2025-05-23,299.3219909667969,64.77999877929688,393.57562255859375,135.11317443847656,1414.5838623046875,85.97489929199219,300.35446516962423,65.04000091552734,397.09571223920875,136.3980862279074,1421.5239286750705,86.02279663085938,292.84560354038365,63.310001373291016,389.621536720438,134.1190078588167,1394.5567410207764,85.08219909667969,292.84560354038365,64.0199966430664,389.621536720438,134.38161735868366,1394.5567410207764,85.97489929199219,4257721.0,29810.0,5540517.0,9699995.0,6474883.0,0.0
2025-05-26,303.12335205078125,,399.8442687988281,134.66297912597656,1422.5152587890625,85.19930267333984,304.06195970086077,,402.59284233900286,135.7321789591991,1428.6621258406371,85.19950103759766,299.4158403753544,,393.9131550109449,134.0252030211518,1412.898237790455,84.768798828125,299.4158403753544,,394.25067486187726,135.11316476334832,1419.7391840414937,85.19930267333984,5050848.0,,2976520.0,5996548.0,4842944.0,0.0
2025-05-27,297.53863525390625,64.08999633789062,397.4814453125,134.5035400390625,1409.9239501953125,85.158203125,303.0764148500146,65.41000366210938,400.76043235130055,135.16943754737366,1424.696400543767,85.44840240478516,296.1307237306228,63.470001220703125,391.83964277568776,133.65005206139946,1401.794207036506,82.0958023071289,303.0764148500146,65.0199966430664,400.1818100861488,134.66298048909678,1413.8897021801247,85.158203125,4716473.0,34117.0,4849935.0,4970656.0,12640414.0,0.0
2025-05-28,301.9501037597656,64.9000015258789,403.2196960449219,135.2444610595703,1400.8028564453125,85.3604965209961,302.7948449475643,65.61000061035156,405.5342734075697,135.47893481810326,1410.4197571984832,85.72149658203125,294.4881612054718,64.02999877929688,394.4917707181851,133.8470066178452,1398.621620102477,85.24729919433594,297.5386361821022,64.31999969482422,397.48144663435215,134.4847683717064,1407.9411620533203,85.3604965209961,7112876.0,17817.0,5630546.0,6390053.0,5944611.0,0.0
2025-05-29,299.556640625,64.1500015258789,399.98895263671875,134.77552795410156,1405.660888671875,85.38590240478516,302.7479010644619,66.12999725341797,404.232349744043,135.83535403556363,1407.842003929875,85.61409759521484,298.1018101529616,63.779998779296875,397.9154775147655,133.76259949158936,1396.5395861721686,85.38590240478516,301.4808035893469,65.30000305175781,403.94303858524046,135.29137314026204,1400.0096192804465,85.38590240478516,4000772.0,10456.0,3108847.0,7054326.0,13771917.0,0.0
2025-05-30,298.8526611328125,63.900001525878906,396.42059326171875,133.15296936035156,1408.7342529296875,85.36129760742188,302.60709162102376,64.5199966430664,403.9912152519355,135.43204759886746,1418.3511529457182,85.64140319824219,297.53861619074485,63.70000076293945,394.34711830425766,132.44017423171417,1397.6300749154059,85.23860168457031,298.0548389252613,63.81999969482422,399.9889209049388,134.77552388681414,1405.8590585766528,85.36129760742188,9148638.0,63546.0,6164496.0,28315951.0,13788484.0,0.0
2025-06-02,297.1632080078125,64.62999725341797,393.67205810546875,134.47540283203125,1401.5958251953125,85.52429962158203,299.88516464984934,65.70999908447266,398.0119018303536,134.58794566347314,1405.3633379328091,85.62169647216797,296.27151922181895,62.970001220703125,392.51475467291993,132.67464597324394,1383.650821945961,85.28410339355469,298.8526904355501,63.040000915527344,395.0222258224765,133.15296731801538,1400.0095486308933,85.52429962158203,3086437.0,57349.0,2200493.0,7051525.0,8098668.0,0.0
2025-06-03,290.7337341308594,65.62999725341797,387.6927185058594,132.2807159423828,1393.466064453125,85.36370086669922,301.2461517943344,65.94000244140625,395.4079964860755,135.0568916793616,1414.2862617875367,85.70449829101562,290.0297783581454,64.5199966430664,386.824755619375,131.86805412805617,1391.3840689247124,85.28520202636719,295.7083434670911,65.02999877929688,392.99697211725794,134.96309644679366,1410.1222707307113,85.36370086669922,7853488.0,43536.0,2570008.0,7002799.0,11252626.0,0.0
2025-06-04,292.4232177734375,64.86000061035156,392.1289978027344,131.93370056152344,1411.3118896484375,85.70880126953125,293.4556919732895,65.95999908447266,393.1416162355465,132.61835996994014,1413.493004678654,86.010498046875,289.65434224205455,64.27999877929688,386.72829748768885,130.46121271236885,1394.0608455067168,85.55130004882812,290.7337353693406,65.61000061035156,389.62152664595084,132.24320765848688,1402.5871874772963,85.70880126953125,5925942.0,56182.0,2415724.0,11904779.0,8126827.0,0.0
2025-06-05,290.7806396484375,65.33999633789062,386.7283020019531,130.59251403808594,1430.0501708984375,85.9041976928711,296.0368482377794,65.86000061035156,394.8293378533601,132.86221837866535,1442.244785474372,86.02770233154297,289.3258092428665,64.62999725341797,385.66744541191724,130.39554977747954,1411.4110884077945,85.61949920654297,292.00084678462406,64.91000366210938,393.96137498203956,131.92432331341055,1415.7734397380668,85.9041976928711,5900170.0,38658.0,2588378.0,9478214.0,13716817.0,0.0
2025-06-06,297.2570495605469,66.47000122070312,392.5629577636719,132.036865234375,1431.140625,85.87750244140625,298.3364426123479,66.66999816894531,393.2380563282311,132.31823661424656,1439.0721282906131,85.94000244140625,290.0297593110409,64.81999969482422,387.93380296267554,130.5925131407105,1424.6962785763767,85.47799682617188,290.0297593110409,65.19999694824219,387.93380296267554,130.5925131407105,1428.6620302216834,85.87750244140625,5825337.0,39490.0,1443804.0,5702365.0,8182161.0,0.0
2025-06-09,300.7298889160156,67.04000091552734,393.91314697265625,134.4191436767578,1436.3953857421875,85.7853012084961,301.71544414668324,67.12999725341797,395.0222122223199,134.57858413955762,1445.0208477095387,85.85600280761719,295.6614132744038,66.08000183105469,390.4412662259914,132.0837795333248,1432.9253528317358,85.48880004882812,298.2895032681188,66.5999984741211,392.5629498706854,132.24321999612462,1444.5251287223314,85.77899932861328,3787426.0,35213.0,1139355.0,9972191.0,7885125.0,0.0
2025-06-10,300.4483337402344,66.87000274658203,390.682373046875,133.3592987060547,1426.1834716796875,85.75599670410156,304.76593493562217,68.0,395.3115278069316,134.49414369599012,1441.4516401070769,85.75599670410156,299.7912968855323,66.4800033569336,389.71796335257585,133.181096357765,1423.704876838395,85.50800323486328,301.4808079501801,67.11000061035156,394.5400118240716,134.25966993479688,1437.5850079496329,85.75599670410156,6489933.0,40266.0,2079819.0,7906157.0,7913181.0,0.0
2025-06-11,313.35418701171875,69.7699966430664,400.08538818359375,136.1354522705078,1436.4945068359375,85.65280151367188,313.964276289154,69.95999908447266,407.94532171088224,138.0581398650109,1456.0257865422643,85.6532974243164,300.6360354644074,66.47000122070312,391.59856477754715,133.3592911103408,1430.7441181682645,85.404296875,300.6360354644074,66.56999969482422,392.1772165102355,133.5562410442856,1433.4210733170682,85.65280151367188,21739121.0,58118.0,8990781.0,28652440.0,8195700.0,0.0
2025-06-12,299.08734130859375,69.36000061035156,378.5790100097656,134.10963439941406,1429.2569580078125,85.46980285644531,310.679152265431,70.61000061035156,395.40797078273175,135.7790866432936,1444.5251270006308,85.71289825439453,298.24260009770603,68.37000274658203,376.50553507365794,132.71216545567796,1422.1186530105915,85.38050079345703,310.2098484100452,70.36000061035156,395.40797078273175,135.69466520222304,1441.055094094315,85.46980285644531,13568848.0,60336.0,12405231.0,30425949.0,8828114.0,0.0
2025-06-13,293.1271667480469,74.2300033569336,372.50323486328125,131.6241912841797,1415.67431640625,85.68840026855469,295.09824860311636,78.52999877929688,374.576709766522,134.29719797022116,1423.2092208521976,86.20439910888672,280.92526691880073,69.91999816894531,356.9762332972537,128.50099896962303,1402.1907840779525,85.62039947509766,286.27534214769884,70.2699966430664,362.61803575040454,130.3674153193723,1411.8076840776937,85.68840026855469,13958229.0,175031.0,17736231.0,23705826.0,9757276.0,0.0
2025-06-16,296.9754638671875,73.2300033569336,381.2793884277344,133.04043579101562,1425.489501953125,86.24919891357422,297.39784878029445,78.4800033569336,382.38845371868666,133.36869051432743,1430.050092219024,86.24120330810547,289.56046893288305,70.63999938964844,369.4171312209713,130.27363358639784,1412.204209506703,85.77400207519531,290.9214615248648,76.80999755859375,370.4297790851487,131.30532399942257,1414.6828043278585,86.24919891357422,6893567.0,100509.0,5792606.0,15176810.0,8458093.0,0.0
2025-06-17,293.5964660644531,76.44999694824219,379.2541198730469,132.8809814453125,1418.9459228515625,86.10420227050781,300.77683761472986,77.08000183105469,386.72829515344387,134.55982182180114,1435.602128554236,86.38980102539062,292.5640205484956,72.52999877929688,378.04860773104735,132.43079576870178,1413.5922548276174,85.88349914550781,294.7228067197212,72.80999755859375,379.9292184451461,132.52459101060364,1435.602128554236,86.10420227050781,7219608.0,88748.0,3815275.0,9983651.0,10366599.0,0.0
2025-06-18,296.459228515625,76.69999694824219,379.92919921875,132.07440185546875,1417.85546875,86.36270141601562,297.39783615465245,77.43000030517578,380.8936088835454,133.26551839161226,1430.4468040463896,86.54630279541016,290.68679726441263,74.44000244140625,374.4802610674978,130.8363733884652,1413.4931173168031,86.25260162353516,292.84558337656296,77.19000244140625,376.216216122998,132.2619780231875,1417.7563491543892,86.36270141601562,10011198.0,0.0,3440848.0,9045315.0,6681735.0,0.0
2025-06-19,294.2065734863281,,376.1197814941406,130.0579071044922,1421.028076171875,86.61360168457031,297.5386191198047,,382.3402358068153,132.42140667828858,1427.5715425014369,86.90170288085938,291.062232192691,,375.1071630857742,129.7390262166784,1413.4930508573852,86.32530212402344,297.5386191198047,,379.6881091424336,132.01810435805342,1417.8554020854735,86.61360168457031,5399948.0,,3390334.0,5943647.0,10007230.0,0.0
2025-06-20,294.2535400390625,77.01000213623047,378.2897033691406,130.03915405273438,1453.6463623046875,86.58380126953125,296.50619298998015,79.0199966430664,380.4114164735545,130.5174897281764,1458.4053131642288,86.76309967041016,290.96841279779704,75.52999877929688,374.43206458398686,128.49163281265993,1415.8725983169522,86.47100067138672,291.8131540738866,76.12000274658203,375.6375767043474,129.70151123348163,1418.7477927518771,86.58380126953125,8522458.0,98821.0,6244473.0,33690253.0,29010635.0,0.0
2025-06-23,294.2065734863281,71.4800033569336,379.2541198730469,131.23028564453125,1444.326904296875,86.5802993774414,296.1307076728656,81.4000015258789,383.06355001434486,131.4647594284111,1451.266970188698,87.02940368652344,289.27888342204113,69.54000091552734,369.89933387855115,127.92889076038279,1429.6535737155343,86.55180358886719,290.9683657007554,80.01000213623047,376.45733758989775,128.49163356615202,1440.5593915455418,86.5802993774414,6848410.0,100475.0,4641365.0,14001242.0,5989078.0,0.0
2025-06-24,299.6505126953125,67.13999938964844,391.79144287109375,133.96893310546875,1438.378173828125,86.23300170898438,307.6755971924206,70.7300033569336,400.03713408078596,136.27616135622765,1462.3709229333156,86.35459899902344,297.53864533880676,66.80999755859375,389.52507417681124,133.33117130464615,1430.7440292763747,85.9000015258789,305.5168109078284,70.5999984741211,397.81900353064907,135.43204717666748,1452.4565437947847,86.23300170898438,11172373.0,62358.0,15143931.0,25393037.0,16402744.0,0.0
2025-06-25,299.9790344238281,67.68000030517578,393.6238098144531,133.162353515625,1454.737060546875,85.90480041503906,303.1702949577342,68.76000213623047,397.1438993031671,135.05690578444396,1459.7933702625824,86.1270980834961,297.1632112508461,67.31999969482422,390.63413388363995,132.87160829989998,1447.9952335758323,85.79019927978516,302.70099109557054,67.91999816894531,395.4079736305391,134.40975582111034,1451.4652666586912,85.90480041503906,6658747.0,23618.0,4125652.0,15297425.0,7525851.0,0.0
2025-06-26,309.5058898925781,67.7300033569336,405.3414001464844,137.19529724121094,1482.4971923828125,86.006103515625,310.67914952067736,69.04000091552734,409.24727723498097,137.8236852553386,1485.9672251547677,86.11810302734375,299.2750716643596,67.38999938964844,393.1898610216934,133.19048106490376,1452.55569413543,85.58699798583984,299.2750716643596,67.75,393.4791721698267,133.27490250231614,1456.5214458748073,86.006103515625,15528180.0,13057.0,11364641.0,24194161.0,14657893.0,0.0
2025-06-27,312.5563659667969,67.7699966430664,423.3758544921875,138.07691955566406,1502.425048828125,85.66639709472656,313.6827066711377,68.41000366210938,424.6295753183323,139.08984799412366,1508.9685148979506,85.77970123291016,307.30015708659647,67.20999908447266,404.5216567993401,136.93268637394917,1484.0834473001275,85.37249755859375,309.74054284997885,67.95999908447266,405.9682713363294,137.19529586045977,1486.5620421012081,85.66639709472656,9911738.0,8218.0,15352970.0,19189378.0,11117052.0,0.0
2025-06-30,311.5708312988281,67.61000061035156,422.45965576171875,137.83306884765625,1487.7518310546875,85.4552993774414,316.96782546688655,68.12000274658203,427.4263892436463,140.21531608150244,1511.7447031481738,85.92769622802734,310.06905327977915,67.11000061035156,420.72373008067007,137.32659748435904,1483.191240482831,85.24199676513672,313.49496558808784,67.16999816894531,424.34026644239503,138.11442592599542,1500.838885203447,85.4552993774414,5840638.0,32957.0,3398554.0,10645295.0,8409527.0,0.0
2025-07-01,311.6647033691406,67.11000061035156,424.7742614746094,138.0018768310547,1515.3138427734375,85.71399688720703,314.9029116831091,67.4800033569336,425.7868798806818,138.99604329244565,1518.2881567329412,85.74169921875,310.58531014582996,66.33999633789062,418.3127047525384,137.11087939741995,1487.256099345396,85.45929718017578,311.19539947691544,66.58999633789062,423.7616136370888,137.4109983710744,1487.7518183386467,85.71399688720703,3921773.0,29256.0,4624750.0,9899904.0,10368523.0,0.0
2025-07-02,311.4300231933594,69.11000061035156,421.0130615234375,138.72406005859375,1505.796142578125,85.6427993774414,314.38666036160197,69.19999694824219,430.94649953495644,139.69946461213297,1516.9002002088087,85.77100372314453,308.6142000952493,66.94000244140625,417.8787298587667,137.88933403787274,1495.7825215605471,85.510498046875,313.21340073738946,67.20999908447266,428.19792588118594,138.80846717828467,1515.3139235508756,85.6427993774414,3799017.0,50268.0,3566248.0,7881728.0,6361002.0,0.0
2025-07-03,311.1484375,68.80000305175781,421.061279296875,138.68653869628906,1504.8045654296875,85.69409942626953,314.94978704351826,69.12999725341797,425.8833277784438,139.51189093313994,1518.783816287235,85.697998046875,310.25674877051677,68.30999755859375,419.7593203205618,138.33952210176903,1500.0456148706696,85.19270324707031,312.55634898190044,69.0199966430664,422.1221358491098,138.7990958356779,1507.7788792727886,85.69409942626953,5049883.0,0.0,2130326.0,8006482.0,11283291.0,0.0
2025-07-04,324.94598388671875,68.29000091552734,428.7765808105469,142.2036590576172,1514.223388671875,85.31909942626953,326.3538953790459,68.91000366210938,430.6571621645026,142.55068999712145,1516.900223008299,85.5530014038086,311.5238771401137,67.75,420.6273066490556,138.67717842097457,1504.2097675037892,85.30729675292969,313.49495895817824,68.80999755859375,423.1829866007082,140.40290207436493,1510.9515946827762,85.31909942626953,13743465.0,0.0,4318402.0,22612766.0,6603501.0,0.0
2025-07-07,328.98199462890625,69.58000183105469,431.9591064453125,144.2013702392578,1528.3016357421875,85.49629974365234,329.96752124364764,69.93000030517578,438.9993150397047,145.27994386943558,1531.5734294639212,86.03009796142578,322.3648218864232,67.36000061035156,425.5457877122561,142.38185147296002,1511.9429091838053,85.36100006103516,324.57052703789526,67.61000061035156,432.05555330332174,142.57881573897038,1513.5291857359532,85.49629974365234,8603937.0,59456.0,8516084.0,24354631.0,7251074.0,0.0
2025-07-08,333.7688903808594,70.1500015258789,436.5882873535156,144.26702880859375,1524.43505859375,85.89199829101562,336.631632292731,70.66000366210938,438.8064179132449,145.3456024316214,1531.6726044702705,85.89240264892578,327.2925032409956,69.05000305175781,428.8730096759201,143.33850752266036,1517.0983931213486,85.62799835205078,328.5126817441465,69.54000091552734,431.09114023564933,145.18616198454777,1522.8487819842126,85.89199829101562,12905482.0,34109.0,3860453.0,13876094.0,7171261.0,0.0
2025-07-09,327.1047668457031,70.19000244140625,429.5963134765625,140.9187469482422,1505.9942626953125,85.7073974609375,334.47284264549603,70.69999694824219,438.4688650750212,144.1826180784255,1537.7202774459709,85.91590118408203,326.30694461239494,69.61000061035156,426.8959486524198,140.76868028886392,1497.1704406377573,85.59719848632812,333.7688869062298,69.9000015258789,436.8775949532032,143.92939669076205,1523.5426661942138,85.7073974609375,8039090.0,42186.0,5207942.0,12440150.0,8870660.0,0.0
2025-07-10,329.40435791015625,68.63999938964844,425.5458068847656,142.86956787109375,1504.209716796875,85.70850372314453,331.1877066713338,70.48999786376953,434.4665971707352,143.16968687300135,1511.6455019531181,85.76529693603516,326.68237287863985,68.52999877929688,424.3885033994111,140.68427048554764,1494.5928164048603,85.45500183105469,330.2021514772922,70.19000244140625,429.59633965205626,141.38769183797538,1506.688311848956,85.70850372314453,6580919.0,52295.0,4470700.0,14545796.0,10047129.0,0.0
2025-07-11,323.67889404296875,70.36000061035156,420.3861999511719,141.29388427734375,1482.3980712890625,85.73480224609375,331.00002316488303,70.69000244140625,428.68012960484464,145.37373349007058,1502.0285923917668,85.9052963256836,322.22403481830753,68.55999755859375,417.63762630476094,140.92810577842735,1477.540121836759,85.65989685058594,330.2022008344606,68.98999786376953,428.68012960484464,145.37373349007058,1499.0542783474266,85.73480224609375,4803470.0,40262.0,2627116.0,12767735.0,7234991.0,0.0
2025-07-14,323.2564697265625,69.20999908447266,414.5997314453125,140.77806091308594,1470.9964599609375,85.82129669189453,326.82319599175776,71.51000213623047,421.9292511806839,142.1849035698677,1487.1569471972039,86.04319763183594,321.80163932309586,69.0199966430664,412.7673588693319,140.32786095889242,1466.4358695278945,84.55950164794922,324.61746228002414,70.52999877929688,420.386189747219,141.29389177165774,1479.4236826617216,85.82129669189453,5372218.0,62179.0,4575393.0,8021902.0,10311846.0,0.0
2025-07-15,326.682373046875,68.70999908447266,418.02337646484375,141.99729919433594,1472.6820068359375,85.96839904785156,328.98197319012473,69.4000015258789,425.3046575828558,142.46624670067277,1483.6869442622558,86.0281982421875,324.89902428477905,68.55999755859375,413.82818858198874,141.1907089109909,1469.7076928815193,85.7437973022461,326.30693572496506,69.0999984741211,418.0715851749841,141.20009702024862,1473.4750846086956,85.96839904785156,6270256.0,51233.0,6427673.0,4853043.0,8132454.0,0.0
2025-07-16,326.49468994140625,68.5199966430664,430.2231750488281,142.59756469726562,1472.8802490234375,85.99310302734375,330.10833526836876,69.06999969482422,432.5859611659021,143.1978169887785,1478.234038357326,86.07129669189453,326.07230502426813,67.70999908447266,418.26450059973234,141.27514348282585,1458.9009976142222,85.7249984741211,328.55960966821806,68.9000015258789,418.98780787808226,141.80973624799438,1460.388154594461,85.99310302734375,8426412.0,55511.0,6690619.0,7218210.0,10409983.0,0.0
2025-07-17,325.46221923828125,69.5199966430664,424.34027099609375,141.5846405029297,1463.759033203125,85.88520050048828,328.41882775778186,69.62000274658203,430.5124872333836,143.00085685099194,1476.845965908467,86.13200378417969,323.11569999359284,68.29000091552734,422.7490008661481,141.26574531518656,1461.2804382949055,85.79499816894531,328.13725690603275,68.69000244140625,430.17493794971057,142.9070616232188,1474.6648507992907,85.88520050048828,4026086.0,50817.0,2643122.0,6727858.0,11854613.0,0.0
2025-07-18,322.4117431640625,69.27999877929688,415.27484130859375,140.74053955078125,1463.3624267578125,86.04650115966797,329.87368579534206,70.77999877929688,426.12445091960376,142.19427985038757,1472.0871292027396,86.22450256347656,321.09769812014815,69.13999938964844,414.21398470478283,139.37122068852423,1456.521480639079,85.92539978027344,326.16617394326556,69.55999755859375,424.3402870083922,141.16258949295243,1472.0871292027396,86.04650115966797,5631392.0,52366.0,3796647.0,9017783.0,10296318.0,0.0
2025-07-21,321.5670166015625,69.20999908447266,416.335693359375,141.6878204345703,1416.3682861328125,86.14859771728516,323.5380985791517,69.62000274658203,419.1324756977821,141.80973706668817,1463.362470991638,86.33920288085938,318.6104079571962,68.41999816894531,412.8155742900279,139.81203022387035,1410.9153771961905,85.64600372314453,322.4117578365193,69.22000122070312,417.5894142392456,140.2340801590491,1452.4566531183941,86.14859771728516,5051058.0,41204.0,3426999.0,5030900.0,22442744.0,0.0
2025-07-22,319.45513916015625,68.58999633789062,413.9728698730469,142.54129028320312,1400.70361328125,86.19529724121094,323.2095699923155,69.0999984741211,422.02569687393174,142.97272831700275,1419.640054314783,86.44239807128906,319.07970180574716,68.11000061035156,413.2013538741682,141.29388810918658,1398.6214967228645,86.04630279541016,321.5670065032458,69.02999877929688,417.58940630175726,141.90352849800902,1415.178583447059,86.19529724121094,4447293.0,50140.0,4216517.0,11381024.0,20396320.0,0.0
2025-07-23,323.3034362792969,68.51000213623047,419.0360412597656,142.88832092285156,1412.4024658203125,86.3427963256836,323.8196590607656,69.08000183105469,420.482655901629,143.1227946924584,1413.7905031420296,86.45800018310547,316.12306440228747,68.0,413.1049271144157,141.35954736544932,1402.2898472373465,86.23049926757812,320.86305051119155,68.72000122070312,415.17840221479656,142.5694257197175,1413.7905031420296,86.3427963256836,5089227.0,37734.0,2793895.0,7597121.0,8354596.0,0.0
2025-07-24,320.440673828125,69.18000030517578,419.4217529296875,141.8284912109375,1390.8883056640625,86.39869689941406,323.72580088860906,69.52999877929688,421.44701909078384,143.26346949866777,1410.8161839876018,86.44139862060547,318.84505787088216,68.5,417.01072879301256,141.35016988540835,1384.0473596954969,86.23580169677734,323.3034445958248,68.72000122070312,419.8075109052661,142.57881011636695,1407.0486714179167,86.39869689941406,3270996.0,39597.0,2805754.0,5879844.0,14740507.0,0.0
2025-07-25,312.46246337890625,68.44000244140625,406.7879943847656,137.83306884765625,1379.7841796875,86.4302978515625,320.44062795510195,69.88999938964844,419.4217671763687,142.31620623700948,1389.0046012536307,86.62740325927734,310.726033595281,68.30000305175781,405.24496243003836,137.47666413356882,1372.2492752918665,86.3844985961914,319.2204495363549,69.26000213623047,419.1324560427193,141.6221587177717,1386.9226057137396,86.4302978515625,3514659.0,27384.0,3196808.0,11646131.0,11854722.0,0.0
2025-07-28,312.9317932128906,70.04000091552734,406.8844299316406,138.39581298828125,1375.7193603515625,86.506103515625,317.5779126631895,70.44999694824219,415.5641168772708,139.40874151844264,1395.746480796028,86.72109985351562,310.67914052100116,68.38999938964844,404.56985263242865,137.58922254636448,1373.1416457270684,86.39959716796875,311.94626661144935,68.47000122070312,407.4630816143054,137.83308445673268,1380.379191620021,86.506103515625,5630809.0,31485.0,2551271.0,6023438.0,7748361.0,0.0
2025-07-29,314.38665771484375,72.51000213623047,410.6456604003906,138.752197265625,1404.966796875,86.77760314941406,316.5923628745669,73.06999969482422,411.417205860431,138.9960448288611,1408.0402305383973,87.17400360107422,312.74409425477467,69.88999938964844,404.52168202376015,137.40162609139432,1371.1587845273314,86.72570037841797,315.37218433327183,70.38999938964844,406.4987102416794,137.40162609139432,1371.1587845273314,86.77760314941406,7809814.0,24345.0,4743610.0,4240012.0,10750072.0,0.0
2025-07-30,316.3576965332031,73.23999786376953,411.0796203613281,139.7838897705078,1398.0267333984375,87.06320190429688,322.4586462496853,73.62999725341797,420.38616775711915,140.86247780215913,1411.1137879299629,87.78589630126953,309.74052406755465,71.75,401.19442127932547,137.16716854441034,1389.3021514025702,86.98619842529297,313.49495466231286,72.68000030517578,408.90969861162023,138.33953750632838,1405.9582375902166,87.06320190429688,11366010.0,15242.0,6890461.0,9331773.0,7209849.0,0.0
2025-07-31,313.7376708984375,72.52999877929688,403.5572509765625,136.57627868652344,1378.2969970703125,87.714599609375,315.59552790037014,73.48999786376953,406.40224193437825,138.05815464888482,1390.5908519212596,87.77639770507812,307.83069280257155,72.41999816894531,395.98662894078956,135.35702651611444,1370.365493427784,87.2865982055664,314.4046013799914,73.4000015258789,403.8465621141545,137.44852856368033,1376.215001569177,87.714599609375,6867024.0,56020.0,9826520.0,11960546.0,17065827.0,0.0
2025-08-01,302.82879638671875,69.66999816894531,389.42864990234375,132.27134704589844,1381.76708984375,87.4894027709961,313.7376656869692,71.98999786376953,406.0165095719241,137.2046702033496,1393.8627060383,87.74120330810547,301.5902153808861,69.41000366210938,387.7891709667429,131.92433043259348,1372.4476694796913,87.143798828125,313.4518549569677,71.7699966430664,405.92006270948866,136.30429890635733,1375.025384070285,87.4894027709961,4105518.0,68855.0,3787580.0,8981850.0,10321171.0,0.0
2025-08-04,302.82879638671875,68.76000213623047,394.10601806640625,133.5375213623047,1399.4146728515625,87.24530029296875,305.5917400530316,69.9800033569336,394.9739809102216,134.02521655573108,1403.975263237478,87.98999786376953,300.0181982151697,67.98999786376953,385.47456890923064,131.04271672913237,1379.7841529413568,87.06950378417969,305.0200895176745,69.0,394.44356734773675,132.91850710394257,1383.155066191865,87.24530029296875,3536322.0,41788.0,3277835.0,8163596.0,6312820.0,0.0
2025-08-05,300.2087707519531,67.63999938964844,388.126708984375,132.49644470214844,1379.7841796875,87.89330291748047,302.97171453484134,68.8499984741211,391.45390490577796,134.11899921702442,1398.918980991344,88.07949829101562,294.9210394209904,67.52999877929688,380.4596398311672,130.74257113465592,1376.2150271869518,87.6729965209961,302.01897329416573,68.75,391.45390490577796,133.66881357642313,1398.918980991344,87.89330291748047,6730701.0,47388.0,7973897.0,11034758.0,9315972.0,0.0
